B11,B12,B2,B3,B4,B5,B6,B8,BSI,BSI_Mean,Clay_Ratio,MNDWI,MNDWI_Variance,NDTI,NDVI,NDVI_Entropy,NDVI_Variance,NDWI,actual_date,days_diff,lat,lon,target_date
212.0,197.0,769.0,940.0,808.0,783.0,551.0,496.0,-0.10722100734710693,-0.08437486737966537,1.0761421319796953,0.6319444179534912,0.004069057341678,0.03667481662591687,-0.23926380276679993,1.8891592025756836,0.000556166100563909,0.30919220055710306,2021-11-15,0.0007977383333333334,26.46543397,88.250213,2021-11-16
168.0,136.0,754.0,912.0,770.0,731.0,455.0,438.0,-0.11924882978200912,-0.12275700271129608,1.2352941176470589,0.6888889074325562,0.00020498482739355554,0.10526315789473684,-0.27483442425727844,1.4648163318634033,0.00012195754877324876,0.3511111111111111,2021-11-15,0.0007977383333333334,26.45419098,88.24226998,2021-11-16
174.0,138.0,767.0,905.0,765.0,719.0,457.0,443.0,-0.1261051595211029,-0.11058804392814636,1.2608695652173914,0.6774791479110718,0.001537584009398913,0.11538461538461539,-0.2665562927722931,1.3689223527908325,0.00013319411644515297,0.3427299703264095,2021-11-15,0.0007977383333333334,26.45176501,88.24002799,2021-11-16
688.0,495.0,752.0,935.0,758.0,798.0,730.0,512.0,0.06715866923332214,-0.05569740757346153,1.38989898989899,0.1521873027086258,0.046266013018186,0.16314454775993237,-0.19370079040527344,1.7351264953613281,0.014164990631498084,0.2923289564616448,2021-11-15,0.0007977383333333334,26.447967,88.23284998,2021-11-16
224.0,173.0,818.0,978.0,882.0,848.0,527.0,466.0,-0.07447698712348938,-0.07766374945640564,1.2947976878612717,0.6272878646850586,0.0003910581025203561,0.12846347607052896,-0.3086053431034088,0.6365141868591309,1.0867085239859206e-05,0.3545706371191136,2021-11-15,0.0017977383333333335,26.37092097,88.13649899,2021-11-17
926.0,975.0,885.0,1090.0,987.0,1223.0,986.0,590.0,0.12927980720996857,0.009411207400262356,0.9497435897435897,0.0813492089509964,0.041779737024734094,-0.025775907417148868,-0.2517438232898712,1.7351264953613281,0.011339346328208568,0.2976190476190476,2021-11-15,0.0017977383333333335,26.36474904,88.12941603,2021-11-17
207.0,156.0,822.0,966.0,920.0,880.0,581.0,489.0,-0.07547169923782349,-0.07719458639621735,1.3269230769230769,0.6470588445663452,0.0001827160486549653,0.14049586776859505,-0.3058907091617584,1.214889645576477,6.883612381179837e-05,0.32783505154639175,2021-11-15,0.0017977383333333335,26.34102196,88.10750901,2021-11-17
285.0,205.0,854.0,1058.0,905.0,856.0,610.0,547.0,-0.08143573999404907,-0.07418759912252426,1.3902439024390243,0.5755770802497864,5.787385184508054e-05,0.16326530612244897,-0.24655647575855255,1.2730283737182617,6.208226345975436e-05,0.318380062305296,2021-11-20,0.002202278113425926,26.24727599,88.00648302,2021-11-18
2806.0,1901.0,816.0,1200.0,1292.0,1817.0,2475.0,2886.0,0.05076923221349716,0.06156108155846596,1.4760652288269331,-0.40089866518974304,0.0009336002713285928,0.19226683662630126,0.3815222680568695,1.6769877672195435,0.0014671618846420949,-0.41262848751835535,2021-11-20,0.002202310023148148,26.24630604,87.945,2021-11-18
256.0,184.0,863.0,1066.0,969.0,900.0,627.0,535.0,-0.0659550130367279,-0.07188841700553894,1.391304347826087,0.6127080321311951,4.5993518883038734e-05,0.16363636363636364,-0.2885638177394867,1.2730283737182617,8.222326114985339e-05,0.3316677076826983,2021-11-20,0.002202278113425926,26.24535997,88.00239902,2021-11-18
242.0,187.0,830.0,1058.0,932.0,911.0,625.0,546.0,-0.07921568304300308,-0.078786201775074,1.2941176470588236,0.6276922821998596,5.68023678582108e-06,0.1282051282051282,-0.26116374135017395,1.011404275894165,7.108194325640878e-05,0.3192019950124688,2021-11-20,0.002202278113425926,26.24476897,88.00136201,2021-11-18
256.0,177.0,776.0,987.0,883.0,843.0,560.0,508.0,-0.05984317138791084,-0.06066816300153732,1.4463276836158192,0.5880933403968811,6.468868935785268e-05,0.18244803695150116,-0.26959022879600525,0.964962899684906,2.1844611774716565e-05,0.3204013377926421,2021-11-20,0.002202310023148148,26.24328,88.00054796,2021-11-18
217.0,188.0,808.0,1005.0,900.0,846.0,487.0,448.0,-0.05857564136385918,-0.005732973571866751,1.1542553191489362,0.6448445320129395,0.028311874048899604,0.07160493827160494,-0.33531156182289124,1.1490596532821655,0.00015370974112480538,0.383344803854095,2021-11-18,0.0007906519560185185,26.01919401,87.84528502,2021-11-19
223.0,188.0,908.0,1114.0,1040.0,1050.0,632.0,553.0,-0.07268722355365753,-0.07313064485788345,1.1861702127659575,0.6664173603057861,7.973197276372406e-05,0.0851581508515815,-0.30571249127388,1.214889645576477,8.314374640849831e-05,0.33653269346130776,2021-11-15,0.004797534085648148,25.86500304,87.80842602,2021-11-20
170.0,121.0,935.0,1184.0,988.0,939.0,565.0,483.0,-0.10093167424201965,-0.09834885597229004,1.4049586776859504,0.7488921880722046,2.7107414605135698e-05,0.16838487972508592,-0.3433038890361786,1.2730283737182617,0.00010151475093383371,0.4205158968206359,2021-11-30,0.007202478495370371,25.43078198,87.76643001,2021-11-23
198.0,148.0,962.0,1212.0,1005.0,918.0,514.0,496.0,-0.09582863748073578,-0.08701454102993011,1.337837837837838,0.7191489338874817,0.00016691267157625193,0.14450867052023122,-0.3391072750091553,1.002718210220337,9.174667451514494e-05,0.41920374707259955,2021-11-30,0.007202478495370371,25.42959896,87.76606799,2021-11-23
295.0,205.0,993.0,1208.0,1044.0,973.0,641.0,461.0,-0.04117436334490776,-0.06380511820316315,1.4390243902439024,0.6074517369270325,0.003422268218172005,0.18,-0.3873754143714905,1.831020474433899,0.0004234528327654709,0.4475733972438586,2021-11-30,0.007202478495370371,25.428958,87.76604502,2021-11-23
173.0,125.0,986.0,1230.0,1028.0,989.0,570.0,477.0,-0.09834834933280945,-0.08880789577960968,1.384,0.753385603427887,3.91505645751522e-05,0.1610738255033557,-0.36611294746398926,1.4270610809326172,0.00010341661246856167,0.44112478031634444,2021-11-30,0.007202478495370371,25.42790498,87.76583799,2021-11-23
173.0,125.0,986.0,1230.0,1028.0,989.0,570.0,477.0,-0.09834834933280945,-0.08880789577960968,1.384,0.753385603427887,3.91505645751522e-05,0.1610738255033557,-0.36611294746398926,1.4270610809326172,0.00010341661246856167,0.44112478031634444,2021-11-30,0.007202478495370371,25.4279,87.76584,2021-11-23
264.0,211.0,1056.0,1332.0,1136.0,1115.0,727.0,615.0,-0.08824487030506134,-0.09546583145856857,1.2511848341232228,0.6691729426383972,0.00026932843190360006,0.11157894736842106,-0.2975442707538605,0.5297061800956726,2.3315206149140028e-05,0.3682588597842835,2021-11-30,0.0052024784953703706,25.24124402,87.86061502,2021-11-25
2568.0,2227.0,1308.0,1512.0,1776.0,2004.0,1846.0,1806.0,0.16492357850074768,0.13003583252429962,1.1531207903008531,-0.25882354378700256,0.0013665973641307813,0.07111574556830032,0.008375209756195545,2.043191909790039,0.0005439496125200972,-0.08860759493670886,2022-01-26,0.0022301820717592594,26.161266,78.760793,2022-01-24
1837.0,1707.0,1182.0,1274.0,1190.0,2042.0,2002.0,1571.0,0.04740484431385994,0.005798807833343744,1.076157000585823,-0.18097074329853058,0.0057977781163018145,0.03668171557562077,0.1379934847354889,1.8891592025756836,0.0007819989740161453,-0.10439367311072056,2022-01-26,0.0012303482291666666,26.107978,78.688301,2022-01-25
2837.0,2225.0,1104.0,1474.0,1624.0,1984.0,2520.0,2814.0,0.06480486690998077,0.05683349072933197,1.2750561797752809,-0.316167950630188,0.0003236641860671321,0.12090082971157645,0.2681387960910797,1.7351264953613281,0.0020263509661388518,-0.3125,2022-01-26,0.0012301820717592594,26.11293,78.697848,2022-01-25
2677.0,2225.0,886.0,1290.0,1332.0,1747.0,2253.0,2754.0,0.04824160039424896,0.07476130872964859,1.2031460674157304,-0.3496344983577728,0.002609906938765283,0.09220726234190127,0.3480176329612732,2.043191909790039,0.0053060800359453365,-0.3620178041543027,2022-01-26,0.0017696469791666667,25.875422,78.419653,2022-01-28
3370.0,3213.0,1506.0,1816.0,2202.0,2538.0,2882.0,2806.0,0.12747874855995178,0.06497824937105179,1.0488639900404606,-0.29965290427207947,0.007810124318810933,0.02384930882576333,0.12060702592134476,1.3107836246490479,0.00012680615636549554,-0.21419299004759845,2022-01-26,0.0017696469791666667,25.923365,78.472876,2022-01-28
733.0,570.0,511.0,709.0,652.0,593.0,599.0,837.0,0.013538236729800701,0.07473277300596237,1.2859649122807018,-0.016643550246953964,0.011997545911421733,0.12509593246354567,0.12424445897340775,1.8891592025756836,0.0007011275596197569,-0.08279430789133248,2022-01-31,0.002230417511574074,25.796674,78.347624,2022-01-29
392.0,310.0,352.0,566.0,368.0,341.0,258.0,260.0,0.10787171870470047,0.11821461468935013,1.264516129032258,0.18162839114665985,0.0632226433593581,0.1168091168091168,-0.1719745248556137,2.043191909790039,0.012786652315621452,0.3704600484261501,2022-01-31,0.001230417511574074,25.738613,78.202066,2022-01-30
375.0,294.0,839.0,1006.0,762.0,809.0,585.0,345.0,-0.02024989202618599,-0.0543980672955513,1.2755102040816326,0.4569152891635895,0.003372570216307411,0.1210762331838565,-0.3766937553882599,2.043191909790039,0.007098576468392268,0.48926720947446334,2023-02-06,0.0012094041782407406,25.70309099,86.54292704,2023-02-05
85.0,134.0,476.0,784.0,434.0,471.0,0.0,0.0,0.04321607947349548,0.05473820120096207,0.6343283582089553,0.8043728470802307,2.771086629513617e-05,-0.2237442922374429,-1.0,0.0,0.0,1.0,2023-02-11,0.0022093558333333334,25.42146198,87.06254804,2023-02-09
85.0,134.0,476.0,784.0,434.0,471.0,0.0,0.0,0.04321607947349548,0.05473820120096207,0.6343283582089553,0.8043728470802307,2.771086629513617e-05,-0.2237442922374429,-1.0,0.0,0.0,1.0,2023-02-11,0.0022093558333333334,25.42146198,87.06254804,2023-02-09
85.0,134.0,476.0,784.0,434.0,471.0,0.0,0.0,0.04321607947349548,0.05473820120096207,0.6343283582089553,0.8043728470802307,2.771086629513617e-05,-0.2237442922374429,-1.0,0.0,0.0,1.0,2023-02-11,0.0022093558333333334,25.42146198,87.06254804,2023-02-09
85.0,134.0,476.0,784.0,434.0,471.0,0.0,0.0,0.04321607947349548,0.05473820120096207,0.6343283582089553,0.8043728470802307,2.771086629513617e-05,-0.2237442922374429,-1.0,0.0,0.0,1.0,2023-02-11,0.0022093558333333334,25.42146198,87.06254804,2023-02-09
3923.0,3958.0,1274.0,1898.0,2634.0,2984.0,3041.0,3208.0,0.18796992301940918,0.170501708984375,0.9911571500757959,-0.3478783667087555,0.0002702642343136441,-0.004441060779088948,0.09825402498245239,0.6869615912437439,2.738292963376675e-05,-0.2565609087348218,2023-02-13,0.0022371610300925926,26.230972,77.143682,2023-02-11
3820.0,3797.0,1400.0,1868.0,2364.0,2683.0,2803.0,2918.0,0.17768044769763947,0.1668924242258072,1.0060574137476956,-0.3431786298751831,0.0004901918864123549,0.003019561507155048,0.10488451272249222,0.6365141868591309,2.1454586948145406e-05,-0.21938988717091518,2023-02-13,0.0012371610300925926,26.358585,77.392398,2023-02-12
2303.0,2078.0,1014.0,1534.0,1942.0,2266.0,2210.0,2454.0,0.1007390096783638,0.1179938092827797,1.1082771896053898,-0.20041699707508087,0.002052528299038187,0.051358137411549876,0.11646951735019684,1.2730283737182617,0.00011311256796226527,-0.23069207622868607,2023-02-13,0.0012371610300925926,26.361257,77.422959,2023-02-12
3762.0,3720.0,1448.0,1998.0,2536.0,2629.0,2774.0,3116.0,0.15963910520076752,0.17119504511356354,1.011290322580645,-0.3062500059604645,0.0002776399970636994,0.0056134723336006415,0.10261854529380798,0.6869615912437439,1.801977620331642e-05,-0.2186155651153696,2023-02-13,0.0012371610300925926,26.358539,77.395728,2023-02-12
3777.0,3840.0,1378.0,1936.0,2580.0,2871.0,3041.0,3144.0,0.1686735898256302,0.16572250425815582,0.98359375,-0.3222475051879883,0.00011856958973800581,-0.008270972823946435,0.09853249788284302,0.9368883371353149,2.216199293281207e-05,-0.2377952755905512,2023-02-13,0.0002371610300925926,26.402921,77.447971,2023-02-13
4114.0,4067.0,1476.0,2060.0,2654.0,3081.0,3122.0,3164.0,0.1865357607603073,0.1741521656513214,1.011556429800836,-0.3326854407787323,0.0007179972660446134,0.0057450189463390785,0.08765898644924164,0.964962899684906,3.5069835511683215e-05,-0.2113323124042879,2023-02-13,0.0007628389699074074,26.608492,77.847149,2023-02-14
2944.0,3029.0,1144.0,1644.0,2214.0,2519.0,2584.0,2722.0,0.14317375421524048,0.12841908633708954,0.9719379333113238,-0.28334787487983704,0.004494386522808375,-0.014230704838439644,0.10291734337806702,1.6769877672195435,0.0008791131920925279,-0.24690792487402657,2023-02-13,0.0007628389699074074,26.658222,77.907204,2023-02-14
